Protocol timestamp, Sensor Distance0, Sensor Distance2
     19.522000,   -3.62924, -12.65104
     19.522500,   -3.50314, -12.69307
     19.523000,   -3.37821, -12.72888
     19.523500,   -3.25483, -12.76235
     19.524000,   -3.13340, -12.79893
     19.524500,   -3.01314, -12.83318
     19.525000,   -2.89444, -12.86354
     19.525500,   -2.77768, -12.88845
     19.526000,   -2.66248, -12.91413
     19.526500,   -2.54883, -12.94060
     19.527000,   -2.43752, -12.96628
     19.527500,   -2.32738, -12.98964
     19.528000,   -2.21957, -13.00987
     19.528500,   -2.11371, -13.03011
     19.529000,   -2.00980, -13.04879
     19.529500,   -1.90783, -13.06514
     19.530000,   -1.80742, -13.07993
     19.530500,   -1.70934, -13.09316
     19.531000,   -1.61321, -13.10562
     19.531500,   -1.51864, -13.11729
     19.532000,   -1.42640, -13.12741
     19.532500,   -1.33610, -13.13520
     19.533000,   -1.24776, -13.14064
     19.533500,   -1.16174, -13.14142
     19.534000,   -1.07729, -13.14142
     19.534500,   -0.99556, -13.14142
     19.535000,   -0.91577, -13.14142
     19.535500,   -0.83793, -13.14142
     19.536000,   -0.76282, -13.13753
     19.536500,   -0.68965, -13.13520
     19.537000,   -0.61882, -13.13208
     19.537500,   -0.55032, -13.12897
     19.538000,   -0.48416, -13.12508
     19.538500,   -0.42033, -13.11885
     19.539000,   -0.35884, -13.11184
     19.539500,   -0.29968, -13.10172
     19.540000,   -0.24325, -13.09161
     19.540500,   -0.18915, -13.08071
     19.541000,   -0.13739, -13.06825
     19.541500,   -0.08796, -13.05424
     19.542000,   -0.04087, -13.03945
     19.542500,    0.00350, -13.02077
     19.543000,    0.04554, -13.00053
     19.543500,    0.08484, -12.97874
     19.544000,    0.12182, -12.95461
     19.544500,    0.15646, -12.92892
     19.545000,    0.18837, -12.90324
     19.545500,    0.21795, -12.87755
     19.546000,    0.24480, -12.84953
     19.546500,    0.26932, -12.81683
     19.547000,    0.29112, -12.78414
     19.547500,    0.31058, -12.75456
     19.548000,    0.32731, -12.72576
     19.548500,    0.34132, -12.69229
     19.549000,    0.35261, -12.65337
     19.549500,    0.36156, -12.61523
     19.550000,    0.36779, -12.57709
     19.550500,    0.37168, -12.53194
     19.551000,    0.37285, -12.48913
     19.551500,    0.37129, -12.44866
     19.552000,    0.36740, -12.40040
     19.552500,    0.36078, -12.35291
     19.553000,    0.35183, -12.30310
     19.553500,    0.34016, -12.26107
     19.554000,    0.32614, -12.20269
     19.554500,    0.30980, -12.15832
     19.555000,    0.29073, -12.11395
     19.555500,    0.26932, -12.06725
     19.556000,    0.24558, -12.02677
     19.556500,    0.21912, -11.98785
     19.557000,    0.19071, -11.94115
     19.557500,    0.15957, -11.89600
     19.558000,    0.12610, -11.85397
     19.558500,    0.09029, -11.80726
     19.559000,    0.05215, -11.75823
     19.559500,    0.01168, -11.71464
     19.560000,   -0.03152, -11.65626
     19.560500,   -0.07667, -11.60566
     19.561000,   -0.12454, -11.54884
     19.561500,   -0.17436, -11.48423
     19.562000,   -0.22690, -11.42508
     19.562500,   -0.28178, -11.35113
     19.563000,   -0.33899, -11.29041
     19.563500,   -0.39853, -11.21802
     19.564000,   -0.46081, -11.15498
     19.564500,   -0.52502, -11.08336
     19.565000,   -0.59158, -11.01097
     19.565500,   -0.66085, -10.93936
     19.566000,   -0.73207, -10.86386
     19.566500,   -0.80563, -10.79302
     19.567000,   -0.88114, -10.71830
     19.567500,   -0.95936, -10.64357
     19.568000,   -1.03915, -10.56885
     19.568500,   -1.12166, -10.49412
     19.569000,   -1.20611, -10.42018
     19.569500,   -1.29251, -10.34312
     19.570000,   -1.38086, -10.26683
     19.570500,   -1.47115, -10.18900
     19.571000,   -1.56378, -10.11194
     19.571500,   -1.65836, -10.03565
     19.572000,   -1.75449,  -9.95781
     19.572500,   -1.85295,  -9.88153
     19.573000,   -1.95298,  -9.80603
     19.573500,   -2.05533,  -9.72819
     19.574000,   -2.15925,  -9.65035
     19.574500,   -2.26511,  -9.57018
     19.575000,   -2.37253,  -9.49389
     19.575500,   -2.48189,  -9.41606
     19.576000,   -2.59320,  -9.33822
     19.576500,   -2.70607,  -9.26038
     19.577000,   -2.82088,  -9.17943
     19.577500,   -2.93686,  -9.10159
     19.578000,   -3.05478,  -9.02453
     19.578500,   -3.17388,  -8.94669
     19.579000,   -3.29492,  -8.87118
     19.579500,   -3.41712,  -8.79101
     19.580000,   -3.54050,  -8.71551
     19.580500,   -3.66543,  -8.63533
     19.581000,   -3.79192,  -8.55749
     19.581500,   -3.91957,  -8.48043
     19.582000,   -4.04840,  -8.39870
     19.582500,   -4.17839,  -8.31775
     19.583000,   -4.30955,  -8.23524
     19.583500,   -4.44187,  -8.15507
     19.584000,   -4.57537,  -8.07645
     19.584500,   -4.71003,  -7.99472
     19.585000,   -4.84586,  -7.91299
     19.585500,   -4.98246,  -7.83359
     19.586000,   -5.11985,  -7.75420
     19.586500,   -5.25840,  -7.67480
     19.587000,   -5.39812,  -7.59618
     19.587500,   -5.53823,  -7.51757
     19.588000,   -5.67951,  -7.43895
     19.588500,   -5.82118,  -7.36033
     19.589000,   -5.96401,  -7.28327
     19.589500,   -6.10723,  -7.20388
     19.590000,   -6.25163,  -7.13071
     19.590500,   -6.39641,  -7.05053
     19.591000,   -6.54196,  -6.97737
     19.591500,   -6.68791,  -6.90498
     19.592000,   -6.83464,  -6.83259
     19.592500,   -6.98175,  -6.75786
     19.593000,   -7.12965,  -6.68625
     19.593500,   -7.27793,  -6.61074
     19.594000,   -7.42621,  -6.53835
     19.594500,   -7.57489,  -6.46519
     19.595000,   -7.72395,  -6.39591
     19.595500,   -7.87340,  -6.32430
     19.596000,   -8.02246,  -6.25502
     19.596500,   -8.17191,  -6.18107
     19.597000,   -8.32136,  -6.11335
     19.597500,   -8.47081,  -6.04252
     19.598000,   -8.62026,  -5.97558
     19.598500,   -8.76971,  -5.90475
     19.599000,   -8.91916,  -5.83781
     19.599500,   -9.06861,  -5.76386
     19.600000,   -9.21767,  -5.70003
     19.600500,   -9.36674,  -5.63387
     19.601000,   -9.51541,  -5.56770
     19.601500,   -9.66369,  -5.50699
     19.602000,   -9.81158,  -5.44472
     19.602500,   -9.95948,  -5.38478
     19.603000,  -10.10659,  -5.32563
     19.603500,  -10.25293,  -5.26647
     19.604000,  -10.39888,  -5.21432
     19.604500,  -10.54444,  -5.15672
     19.605000,  -10.68922,  -5.10301
     19.605500,  -10.83322,  -5.05008
     19.606000,  -10.97644,  -4.99481
     19.606500,  -11.11889,  -4.94344
     19.607000,  -11.26094,  -4.89128
     19.607500,  -11.40183,  -4.83913
     19.608000,  -11.54155,  -4.78620
     19.608500,  -11.68049,  -4.73794
     19.609000,  -11.81866,  -4.68813
     19.609500,  -11.95565,  -4.63520
     19.610000,  -12.09148,  -4.58694
     19.610500,  -12.22653,  -4.53790
     19.611000,  -12.36042,  -4.48964
     19.611500,  -12.49352,  -4.44760
     19.612000,  -12.62507,  -4.40557
     19.612500,  -12.75545,  -4.36276
     19.613000,  -12.88427,  -4.32150
     19.613500,  -13.01193,  -4.28025
     19.614000,  -13.13803,  -4.23744
     19.614500,  -13.26296,  -4.19852
     19.615000,  -13.38633,  -4.16505
     19.615500,  -13.50776,  -4.12846
     19.616000,  -13.62802,  -4.09422
     19.616500,  -13.74673,  -4.06541
     19.617000,  -13.86387,  -4.03895
     19.617500,  -13.97946,  -4.01326
     19.618000,  -14.09350,  -3.98913
     19.618500,  -14.20598,  -3.96422
     19.619000,  -14.31651,  -3.94165
     19.619500,  -14.42548,  -3.91986
     19.620000,  -14.53251,  -3.89806
     19.620500,  -14.63798,  -3.88016
     19.621000,  -14.74190,  -3.86303
     19.621500,  -14.84348,  -3.84669
     19.622000,  -14.94311,  -3.83268
     19.622500,  -15.04119,  -3.82022
     19.623000,  -15.13693,  -3.80855
     19.623500,  -15.23072,  -3.79998
     19.624000,  -15.32257,  -3.79142
     19.624500,  -15.41209,  -3.78442
     19.625000,  -15.49966,  -3.77897
     19.625500,  -15.58489,  -3.77585
     19.626000,  -15.66818,  -3.77508
     19.626500,  -15.74952,  -3.77508
     19.627000,  -15.82853,  -3.77508
     19.627500,  -15.90520,  -3.77508
     19.628000,  -15.97992,  -3.77508
     19.628500,  -16.05231,  -3.77897
     19.629000,  -16.12237,  -3.78364
     19.629500,  -16.19009,  -3.78987
     19.630000,  -16.25547,  -3.79765
     19.630500,  -16.31891,  -3.80621
     19.631000,  -16.37962,  -3.81633
     19.631500,  -16.43800,  -3.82801
     19.632000,  -16.49366,  -3.84124
     19.632500,  -16.54737,  -3.85525
     19.633000,  -16.59835,  -3.87160
     19.633500,  -16.64700,  -3.88716
     19.634000,  -16.69332,  -3.90351
     19.634500,  -16.73729,  -3.92297
     19.635000,  -16.77894,  -3.94321
     19.635500,  -16.81786,  -3.96422
     19.636000,  -16.85483,  -3.98758
     19.636500,  -16.88869,  -4.01248
     19.637000,  -16.92060,  -4.03973
     19.637500,  -16.94979,  -4.06541
     19.638000,  -16.97626,  -4.09110
     19.638500,  -17.00000,  -4.11757
     19.639000,  -17.02141,  -4.14715
     19.639500,  -17.04048,  -4.17828
     19.640000,  -17.05643,  -4.21175
     19.640500,  -17.07044,  -4.24678
     19.641000,  -17.08173,  -4.28648
     19.641500,  -17.09029,  -4.32540
     19.642000,  -17.09613,  -4.36276
     19.642500,  -17.09963,  -4.40168
     19.643000,  -17.10041,  -4.44527
     19.643500,  -17.09886,  -4.49197
     19.644000,  -17.09496,  -4.53323
     19.644500,  -17.08835,  -4.58226
     19.645000,  -17.07940,  -4.63442
     19.645500,  -17.06811,  -4.68112
     19.646000,  -17.05449,  -4.73639
     19.646500,  -17.03814,  -4.78387
     19.647000,  -17.01946,  -4.83758
     19.647500,  -16.99883,  -4.88895
     19.648000,  -16.97548,  -4.94032
     19.648500,  -16.94979,  -4.99403
     19.649000,  -16.92177,  -5.04774
     19.649500,  -16.89103,  -5.10223
     19.650000,  -16.85794,  -5.15905
     19.650500,  -16.82253,  -5.21509
     19.651000,  -16.78439,  -5.27270
     19.651500,  -16.74391,  -5.33107
     19.652000,  -16.70110,  -5.38945
     19.652500,  -16.65556,  -5.44628
     19.653000,  -16.60730,  -5.50388
     19.653500,  -16.55710,  -5.56226
     19.654000,  -16.50378,  -5.61674
     19.654500,  -16.44851,  -5.67901
     19.655000,  -16.39052,  -5.73584
     19.655500,  -16.33059,  -5.80356
     19.656000,  -16.26793,  -5.86505
     19.656500,  -16.20293,  -5.93199
     19.657000,  -16.13560,  -5.99893
     19.657500,  -16.06632,  -6.06432
     19.658000,  -15.99471,  -6.13515
     19.658500,  -15.92076,  -6.20131
     19.659000,  -15.84487,  -6.27370
     19.659500,  -15.76664,  -6.34609
     19.660000,  -15.68686,  -6.42160
     19.660500,  -15.60474,  -6.49399
     19.661000,  -15.52067,  -6.57027
     19.661500,  -15.43466,  -6.64110
     19.662000,  -15.34670,  -6.71505
     19.662500,  -15.25641,  -6.78588
     19.663000,  -15.16417,  -6.86294
     19.663500,  -15.07038,  -6.93378
     19.664000,  -14.97386,  -7.00772
     19.664500,  -14.87578,  -7.08089
     19.665000,  -14.77537,  -7.16184
     19.665500,  -14.67340,  -7.23423
     19.666000,  -14.56909,  -7.31441
     19.666500,  -14.46323,  -7.39147
     19.667000,  -14.35543,  -7.46853
     19.667500,  -14.24567,  -7.54637
     19.668000,  -14.13436,  -7.62343
     19.668500,  -14.02150,  -7.69893
     19.669000,  -13.90668,  -7.77366
     19.669500,  -13.79071,  -7.85305
     19.670000,  -13.67317,  -7.93323
     19.670500,  -13.55408,  -8.01574
     19.671000,  -13.43342,  -8.09669
     19.671500,  -13.31161,  -8.18231
     19.672000,  -13.18823,  -8.26171
     19.672500,  -13.06369,  -8.34110
     19.673000,  -12.93759,  -8.42128
     19.673500,  -12.81033,  -8.50145
     19.674000,  -12.68189,  -8.57929
     19.674500,  -12.55190,  -8.65868
     19.675000,  -12.42113,  -8.73808
     19.675500,  -12.28880,  -8.82059
     19.676000,  -12.15570,  -8.89998
     19.676500,  -12.02143,  -8.98249
     19.677000,  -11.88599,  -9.06345
     19.677500,  -11.74977,  -9.14440
     19.678000,  -11.61239,  -9.22457
     19.678500,  -11.47383,  -9.30241
     19.679000,  -11.33450,  -9.38414
     19.679500,  -11.19439,  -9.46042
     19.680000,  -11.05272,  -9.54060
     19.680500,  -10.91067,  -9.61454
     19.681000,  -10.76745,  -9.69316
     19.681500,  -10.62344,  -9.76633
     19.682000,  -10.47866,  -9.84261
     19.682500,  -10.33310,  -9.91500
     19.683000,  -10.18716,  -9.99518
     19.683500,  -10.04082, -10.07302
     19.684000,   -9.89370, -10.15319
     19.684500,   -9.74620, -10.22791
     19.685000,   -9.59831, -10.29953
     19.685500,   -9.45041, -10.37425
     19.686000,   -9.30213, -10.44353
     19.686500,   -9.15346, -10.51670
     19.687000,   -9.00440, -10.58520
     19.687500,   -8.85533, -10.66070
     19.688000,   -8.70627, -10.73309
     19.688500,   -8.55682, -10.81015
     19.689000,   -8.40737, -10.87709
     19.689500,   -8.25792, -10.94637
     19.690000,   -8.10847, -11.01175
     19.690500,   -7.95902, -11.09115
     19.691000,   -7.80957, -11.16198
     19.691500,   -7.66051, -11.24215
     19.692000,   -7.51106, -11.31143
     19.692500,   -7.36200, -11.37915
     19.693000,   -7.21293, -11.43520
     19.693500,   -7.06426, -11.49357
     19.694000,   -6.91598, -11.54573
     19.694500,   -6.76809, -11.61189
     19.695000,   -6.62058, -11.67805
     19.695500,   -6.47386, -11.74266
     19.696000,   -6.32752, -11.80493
     19.696500,   -6.18196, -11.86720
     19.697000,   -6.03679, -11.92947
     19.697500,   -5.89240, -11.97540
     19.698000,   -5.74918, -12.01743
     19.698500,   -5.60634, -12.05946
     19.699000,   -5.46429, -12.10850
     19.699500,   -5.32301, -12.16143
     19.700000,   -5.18251, -12.21281
     19.700500,   -5.04318, -12.26729
     19.701000,   -4.90424, -12.31789
     19.701500,   -4.76685, -12.36693
     19.702000,   -4.62985, -12.41441
     19.702500,   -4.49441, -12.45800
     19.703000,   -4.35975, -12.49847
     19.703500,   -4.22626, -12.53895
     19.704000,   -4.09393, -12.57865
     19.704500,   -3.96316, -12.61757
     19.705000,   -3.83356, -12.65804
     19.705500,   -3.70513, -12.70085
     19.706000,   -3.57825, -12.73977
     19.706500,   -3.45293, -12.78025
     19.707000,   -3.32878, -12.81995
     19.707500,   -3.20657, -12.85498
     19.708000,   -3.08553, -12.88533
     19.708500,   -2.96644, -12.91725
     19.709000,   -2.84851, -12.94994
     19.709500,   -2.73253, -12.97874
     19.710000,   -2.61850, -13.00443
     19.710500,   -2.50602, -13.02778
     19.711000,   -2.39510, -13.05113
     19.711500,   -2.28652, -13.07370
     19.712000,   -2.17949, -13.09628
     19.712500,   -2.07440, -13.11496
     19.713000,   -1.97166, -13.13052
     19.713500,   -1.87047, -13.14376
     19.714000,   -1.77122, -13.15465
     19.714500,   -1.67392, -13.16555
     19.715000,   -1.57857, -13.17723
     19.715500,   -1.48516, -13.18813
     19.716000,   -1.39370, -13.19824
     19.716500,   -1.30419, -13.20681
     19.717000,   -1.21701, -13.21226
     19.717500,   -1.13178, -13.21226
     19.718000,   -1.04849, -13.21226
     19.718500,   -0.96715, -13.21226
     19.719000,   -0.88853, -13.21226
     19.719500,   -0.81186, -13.20759
     19.720000,   -0.73713, -13.20369
     19.720500,   -0.66513, -13.20058
     19.721000,   -0.59508, -13.19669
     19.721500,   -0.52736, -13.19280
     19.722000,   -0.46197, -13.18890
     19.722500,   -0.39931, -13.18268
     19.723000,   -0.33860, -13.17411
     19.723500,   -0.28061, -13.16400
     19.724000,   -0.22495, -13.15388
     19.724500,   -0.17163, -13.14454
     19.725000,   -0.12065, -13.13597
     19.725500,   -0.07239, -13.12585
     19.726000,   -0.02647, -13.11029
     19.726500,    0.01712, -13.09472
     19.727000,    0.05838, -13.07526
     19.727500,    0.09691, -13.05191
     19.728000,    0.13310, -13.02933
     19.728500,    0.16658, -13.00676
     19.729000,    0.19771, -12.98263
     19.729500,    0.22651, -12.95617
     19.730000,    0.25259, -12.92659
     19.730500,    0.27633, -12.89545
     19.731000,    0.29734, -12.86432
     19.731500,    0.31564, -12.82851
     19.732000,    0.33120, -12.79037
     19.732500,    0.34444, -12.75456
     19.733000,    0.35533, -12.72187
     19.733500,    0.36312, -12.68217
     19.734000,    0.36857, -12.63703
     19.734500,    0.37168, -12.59655
     19.735000,    0.37168, -12.55296
     19.735500,    0.36935, -12.50704
     19.736000,    0.36467, -12.46189
     19.736500,    0.35728, -12.41441
     19.737000,    0.34716, -12.36770
     19.737500,    0.33471, -12.30933
     19.738000,    0.31992, -12.26340
     19.738500,    0.30240, -12.21825
     19.739000,    0.28294, -12.16610
     19.739500,    0.26037, -12.12640
     19.740000,    0.23585, -12.08048
     19.740500,    0.20900, -12.03378
     19.741000,    0.17942, -11.99641
     19.741500,    0.14750, -11.95049
     19.742000,    0.11326, -11.90456
     19.742500,    0.07667, -11.86487
     19.743000,    0.03775, -11.81738
     19.743500,   -0.00350, -11.76445
     19.744000,   -0.04709, -11.71931
     19.744500,   -0.09341, -11.65626
     19.745000,   -0.14167, -11.60099
     19.745500,   -0.19265, -11.54106
     19.746000,   -0.24597, -11.47256
     19.746500,   -0.30163, -11.40951
     19.747000,   -0.35962, -11.33478
     19.747500,   -0.41994, -11.26862
     19.748000,   -0.48299, -11.19389
     19.748500,   -0.54799, -11.12695
     19.749000,   -0.61532, -11.05223
     19.749500,   -0.68537, -10.97984
     19.750000,   -0.75737, -10.90667
     19.750500,   -0.83171, -10.83506
     19.751000,   -0.90799, -10.75955
     19.751500,   -0.98700, -10.68639
     19.752000,   -1.06795, -10.60933
     19.752500,   -1.15085, -10.53538
     19.753000,   -1.23569, -10.45910
     19.753500,   -1.32287, -10.38048
     19.754000,   -1.41239, -10.30498
     19.754500,   -1.50346, -10.22480
     19.755000,   -1.59647, -10.14774
     19.755500,   -1.69183, -10.07068
     19.756000,   -1.78874,  -9.99284
     19.756500,   -1.88759,  -9.91734
     19.757000,   -1.98878,  -9.83794
     19.757500,   -2.09153,  -9.76166
     19.758000,   -2.19622,  -9.68382
     19.758500,   -2.30247,  -9.60520
     19.759000,   -2.41067,  -9.52814
     19.759500,   -2.52081,  -9.44875
     19.760000,   -2.63251,  -9.37091
     19.760500,   -2.74615,  -9.29151
     19.761000,   -2.86136,  -9.21056
     19.761500,   -2.97811,  -9.13350
     19.762000,   -3.09643,  -9.05411
     19.762500,   -3.21630,  -8.98016
     19.763000,   -3.33773,  -8.90232
     19.763500,   -3.46033,  -8.82370
     19.764000,   -3.58448,  -8.74586
     19.764500,   -3.71019,  -8.66413
     19.765000,   -3.83707,  -8.58629
     19.765500,   -3.96511,  -8.50456
     19.766000,   -4.09432,  -8.42439
     19.766500,   -4.22509,  -8.34422
     19.767000,   -4.35664,  -8.26015
     19.767500,   -4.48935,  -8.17998
     19.768000,   -4.62324,  -8.09747
     19.768500,   -4.75829,  -8.01651
     19.769000,   -4.89451,  -7.93712
     19.769500,   -5.03150,  -7.85461
     19.770000,   -5.16928,  -7.77288
     19.770500,   -5.30822,  -7.69270
     19.771000,   -5.44794,  -7.61409
     19.771500,   -5.58844,  -7.53313
     19.772000,   -5.73011,  -7.45607
     19.772500,   -5.87216,  -7.37668
     19.773000,   -6.01538,  -7.29728
     19.773500,   -6.15900,  -7.21944
     19.774000,   -6.30339,  -7.14550
     19.774500,   -6.44856,  -7.06688
     19.775000,   -6.59451,  -6.99527
     19.775500,   -6.74123,  -6.91976
     19.776000,   -6.88796,  -6.84737
     19.776500,   -7.03585,  -6.77187
     19.777000,   -7.18375,  -6.69870
     19.777500,   -7.33242,  -6.62398
     19.778000,   -7.48109,  -6.55237
     19.778500,   -7.63015,  -6.47686
     19.779000,   -7.77960,  -6.40681
     19.779500,   -7.92866,  -6.33286
     19.780000,   -8.07850,  -6.26358
     19.780500,   -8.22795,  -6.18964
     19.781000,   -8.37740,  -6.12192
     19.781500,   -8.52724,  -6.04797
     19.782000,   -8.67669,  -5.98181
     19.782500,   -8.82614,  -5.90942
     19.783000,   -8.97560,  -5.84403
     19.783500,   -9.12505,  -5.77009
     19.784000,   -9.27450,  -5.70548
     19.784500,   -9.42356,  -5.63854
     19.785000,   -9.57223,  -5.57237
     19.785500,   -9.72051,  -5.51010
     19.786000,   -9.86841,  -5.44628
     19.786500,  -10.01591,  -5.38634
     19.787000,  -10.16303,  -5.32874
     19.787500,  -10.30975,  -5.27036
     19.788000,  -10.45570,  -5.21899
     19.788500,  -10.60087,  -5.16216
     19.789000,  -10.74565,  -5.10846
     19.789500,  -10.88965,  -5.05319
     19.790000,  -11.03249,  -4.99870
     19.790500,  -11.17493,  -4.94733
     19.791000,  -11.31660,  -4.89518
     19.791500,  -11.45710,  -4.84458
     19.792000,  -11.59682,  -4.79087
     19.792500,  -11.73537,  -4.74106
     19.793000,  -11.87315,  -4.68968
     19.793500,  -12.00975,  -4.63520
     19.794000,  -12.14558,  -4.58538
     19.794500,  -12.28024,  -4.53556
     19.795000,  -12.41374,  -4.48808
     19.795500,  -12.54606,  -4.44449
     19.796000,  -12.67722,  -4.40012
     19.796500,  -12.80682,  -4.35575
     19.797000,  -12.93565,  -4.31606
     19.797500,  -13.06252,  -4.27324
     19.798000,  -13.18823,  -4.22965
     19.798500,  -13.31277,  -4.19074
     19.799000,  -13.43537,  -4.15493
     19.799500,  -13.55641,  -4.11523
     19.800000,  -13.67628,  -4.08254
     19.800500,  -13.79421,  -4.05530
     19.801000,  -13.91097,  -4.03039
     19.801500,  -14.02578,  -4.00470
     19.802000,  -14.13942,  -3.97979
     19.802500,  -14.25112,  -3.95566
     19.803000,  -14.36087,  -3.93075
     19.803500,  -14.46907,  -3.90818
     19.804000,  -14.57571,  -3.88639
     19.804500,  -14.68040,  -3.86848
     19.805000,  -14.78315,  -3.84980
     19.805500,  -14.88434,  -3.83423
     19.806000,  -14.98320,  -3.81944
     19.806500,  -15.08011,  -3.80543
     19.807000,  -15.17507,  -3.79376
     19.807500,  -15.26809,  -3.78286
     19.808000,  -15.35877,  -3.77430
     19.808500,  -15.44750,  -3.76729
     19.809000,  -15.53429,  -3.76107
     19.809500,  -15.61875,  -3.75795
     19.810000,  -15.70126,  -3.75795
     19.810500,  -15.78143,  -3.75795
     19.811000,  -15.85927,  -3.75795
     19.811500,  -15.93516,  -3.75795
     19.812000,  -16.00911,  -3.76107
     19.812500,  -16.08033,  -3.76496
     19.813000,  -16.14961,  -3.76885
     19.813500,  -16.21655,  -3.77430
     19.814000,  -16.28116,  -3.78130
     19.814500,  -16.34343,  -3.78987
     19.815000,  -16.40298,  -3.79998
     19.815500,  -16.46019,  -3.81088
     19.816000,  -16.51545,  -3.82411
     19.816500,  -16.56799,  -3.83813
     19.817000,  -16.61820,  -3.85136
     19.817500,  -16.66568,  -3.86770
     19.818000,  -16.71122,  -3.88327
     19.818500,  -16.75442,  -3.90273
     19.819000,  -16.79489,  -3.92297
     19.819500,  -16.83304,  -3.94554
     19.820000,  -16.86845,  -3.96812
     19.820500,  -16.90153,  -3.99147
     19.821000,  -16.93228,  -4.01482
     19.821500,  -16.96030,  -4.04051
     19.822000,  -16.98599,  -4.06541
     19.822500,  -17.00895,  -4.09266
     19.823000,  -17.02919,  -4.12224
     19.823500,  -17.04709,  -4.15726
     19.824000,  -17.06266,  -4.18996
     19.824500,  -17.07550,  -4.22421
     19.825000,  -17.08562,  -4.26079
     19.825500,  -17.09341,  -4.29971
     19.826000,  -17.09847,  -4.33863
     19.826500,  -17.10119,  -4.37677
     19.827000,  -17.10119,  -4.41880
     19.827500,  -17.09886,  -4.46784
     19.828000,  -17.09380,  -4.51143
     19.828500,  -17.08640,  -4.55658
     19.829000,  -17.07667,  -4.61029
     19.829500,  -17.06461,  -4.65699
     19.830000,  -17.05021,  -4.70914
     19.830500,  -17.03308,  -4.75896
     19.831000,  -17.01362,  -4.81033
     19.831500,  -16.99183,  -4.86248
     19.832000,  -16.96809,  -4.91464
     19.832500,  -16.94123,  -4.96757
     19.833000,  -16.91243,  -5.02283
     19.833500,  -16.88091,  -5.07576
     19.834000,  -16.84705,  -5.13259
     19.834500,  -16.81085,  -5.18785
     19.835000,  -16.77193,  -5.24545
     19.835500,  -16.73068,  -5.30227
     19.836000,  -16.68670,  -5.35987
     19.836500,  -16.64038,  -5.41825
     19.837000,  -16.59174,  -5.47430
     19.837500,  -16.54036,  -5.53579
     19.838000,  -16.48665,  -5.59106
     19.838500,  -16.43022,  -5.65488
     19.839000,  -16.37184,  -5.71093
     19.839500,  -16.31074,  -5.77709
     19.840000,  -16.24769,  -5.83703
     19.840500,  -16.18191,  -5.90397
     19.841000,  -16.11380,  -5.96780
     19.841500,  -16.04375,  -6.03474
     19.842000,  -15.97136,  -6.10246
     19.842500,  -15.89663,  -6.17096
     19.843000,  -15.81996,  -6.24179
     19.843500,  -15.74135,  -6.31496
     19.844000,  -15.66039,  -6.38735
     19.844500,  -15.57788,  -6.46207
     19.845000,  -15.49304,  -6.53602
     19.845500,  -15.40625,  -6.60997
     19.846000,  -15.31751,  -6.68236
     19.846500,  -15.22683,  -6.75552
     19.847000,  -15.13381,  -6.82869
     19.847500,  -15.03924,  -6.90186
     19.848000,  -14.94194,  -6.97503
     19.848500,  -14.84309,  -7.05053
     19.849000,  -14.74228,  -7.12682
     19.849500,  -14.63954,  -7.20076
     19.850000,  -14.53446,  -7.28094
     19.850500,  -14.42782,  -7.35488
     19.851000,  -14.31923,  -7.43428
     19.851500,  -14.20909,  -7.50978
     19.852000,  -14.09700,  -7.58762
     19.852500,  -13.98375,  -7.66313
     19.853000,  -13.86854,  -7.74096
     19.853500,  -13.75179,  -7.81958
     19.854000,  -13.63347,  -7.89976
     19.854500,  -13.51399,  -7.97993
     19.855000,  -13.39295,  -8.06477
     19.855500,  -13.27035,  -8.14495
     19.856000,  -13.14659,  -8.22434
     19.856500,  -13.02127,  -8.30452
     19.857000,  -12.89478,  -8.38236
     19.857500,  -12.76674,  -8.46175
     19.858000,  -12.63791,  -8.54115
     19.858500,  -12.50753,  -8.61899
     19.859000,  -12.37598,  -8.70150
     19.859500,  -12.24327,  -8.78011
     19.860000,  -12.10978,  -8.86107
     19.860500,  -11.97473,  -8.94046
     19.861000,  -11.83890,  -9.01908
     19.861500,  -11.70229,  -9.10081
     19.862000,  -11.56451,  -9.18410
     19.862500,  -11.42557,  -9.26271
     19.863000,  -11.28546,  -9.34211
     19.863500,  -11.14457,  -9.42228
     19.864000,  -11.00291,  -9.49934
     19.864500,  -10.86007,  -9.57329
     19.865000,  -10.71646,  -9.65035
     19.865500,  -10.57207,  -9.72274
     19.866000,  -10.42690,  -9.79669
     19.866500,  -10.28134,  -9.87141
     19.867000,  -10.13500,  -9.94692
     19.867500,   -9.98828, -10.02553
     19.868000,   -9.84077, -10.10649
     19.868500,   -9.69288, -10.17810
     19.869000,   -9.54499, -10.25360
     19.869500,   -9.39670, -10.32288
     19.870000,   -9.24803, -10.39683
     19.870500,   -9.09897, -10.46532
     19.871000,   -8.94991, -10.53771
     19.871500,   -8.80085, -10.61166
     19.872000,   -8.65140, -10.68561
     19.872500,   -8.50195, -10.75722
     19.873000,   -8.35211, -10.82727
     19.873500,   -8.20266, -10.89032
     19.874000,   -8.05321, -10.96894
     19.874500,   -7.90375, -11.04055
     19.875000,   -7.75430, -11.12306
     19.875500,   -7.60485, -11.19545
     19.876000,   -7.45540, -11.26784
     19.876500,   -7.30634, -11.33089
     19.877000,   -7.15767, -11.39394
     19.877500,   -7.00900, -11.44998
     19.878000,   -6.86071, -11.51303
     19.878500,   -6.71282, -11.57764
     19.879000,   -6.56571, -11.64847
