Channel_1:, DAQ-Start-Time: 2022-11-15 10:58:42.122, Controller name: ILD1420, Controller serial number: 18040046, Controller option: 001, Controller article number: 4120213, Measurement range: 25.000 mm, Measurement rate: 0.500 kHz, Controller software version: 001.028, Controller hardware revision: 01, Controller build ID: , Build time stamp: , Boot loader version: 001.006, User level: 1, Default user: 1, Echo: 0, Display unit: 0: mm, Trigger mode: 0: none, Trigger moment: 0: input, Trigger count: 1, Multi function input mode: 0: none, Multi function input level: 0: high, Target mode: 0: standard, Laser power: 0: full, Region of interest start: 0, Region of interest end: 511, Average type: 1: moving, Moving average count: 64, Master value set: 0: off, Master value: 0.000 mm, Data out interface: 1: RS422, Resampling count: 1, Resampling RS422 output: 1: on, Resampling analog output: 1: on, Hold last valid value: -1: show all error values, Error output1: 1: on, Error level output1: 0 NPN, Key function: 2: Teach, Analog scale mode: 0: standard, Current settings names: Standard, Available settings names: , Preset names: Standard, Multi-Surface, Light Penetration, Initial settings name: , Distance1 RS422 output: 1: on, Shutter time RS422 output: 0: off, Measurement value counter RS422 output: 0: off, Timestamp high word RS422 output: 0: off, Timestamp low word RS422 output: 0: off, Intensity RS422 output: 0: off, State RS422 output: 0: off, Distance uncalibrated RS422 output: 0: off, , 
Channel_2:, not available, 
     33.837000,   -6.30845,  -6.69325
     33.837500,   -6.43027,  -6.57416
     33.838000,   -6.55247,  -6.45585
     33.838500,   -6.67507,  -6.33987
     33.839000,   -6.79766,  -6.22311
     33.839500,   -6.92104,  -6.11024
     33.840000,   -7.04480,  -5.99660
     33.840500,   -7.16857,  -5.88062
     33.841000,   -7.29272,  -5.76697
     33.841500,   -7.41687,  -5.65333
     33.842000,   -7.54180,  -5.53579
     33.842500,   -7.66674,  -5.41903
     33.843000,   -7.79167,  -5.30772
     33.843500,   -7.91699,  -5.19641
     33.844000,   -8.04231,  -5.08121
     33.844500,   -8.16763,  -4.96368
     33.845000,   -8.29334,  -4.85159
     33.845500,   -8.41905,  -4.74183
     33.846000,   -8.54437,  -4.63208
     33.846500,   -8.66969,  -4.52155
     33.847000,   -8.79501,  -4.41491
     33.847500,   -8.92033,  -4.31061
     33.848000,   -9.04526,  -4.20942
     33.848500,   -9.17019,  -4.10511
     33.849000,   -9.29473,  -4.00081
     33.849500,   -9.41928,  -3.90351
     33.850000,   -9.54343,  -3.80543
     33.850500,   -9.66719,  -3.70502
     33.851000,   -9.79057,  -3.61317
     33.851500,   -9.91355,  -3.51821
     33.852000,  -10.03654,  -3.42091
     33.852500,  -10.15875,  -3.32828
     33.853000,  -10.28095,  -3.23487
     33.853500,  -10.40238,  -3.14069
     33.854000,  -10.52342,  -3.04495
     33.854500,  -10.64407,  -2.95076
     33.855000,  -10.76433,  -2.85113
     33.855500,  -10.88381,  -2.75383
     33.856000,  -11.00330,  -2.66120
     33.856500,  -11.12200,  -2.56468
     33.857000,  -11.24032,  -2.47205
     33.857500,  -11.35824,  -2.38254
     33.858000,  -11.47539,  -2.29458
     33.858500,  -11.59254,  -2.21129
     33.859000,  -11.70852,  -2.12801
     33.859500,  -11.82411,  -2.04628
     33.860000,  -11.93931,  -1.96532
     33.860500,  -12.05373,  -1.87970
     33.861000,  -12.16699,  -1.80108
     33.861500,  -12.27985,  -1.71624
     33.862000,  -12.39194,  -1.63529
     33.862500,  -12.50325,  -1.55900
     33.863000,  -12.61378,  -1.48428
     33.863500,  -12.72315,  -1.41500
     33.864000,  -12.83173,  -1.35040
     33.864500,  -12.93954,  -1.28501
     33.865000,  -13.04657,  -1.22274
     33.865500,  -13.15243,  -1.16514
     33.866000,  -13.25751,  -1.10598
     33.866500,  -13.36142,  -1.05150
     33.867000,  -13.46456,  -0.99934
     33.867500,  -13.56692,  -0.94330
     33.868000,  -13.66811,  -0.89660
     33.868500,  -13.76813,  -0.84367
     33.869000,  -13.86699,  -0.79463
     33.869500,  -13.96506,  -0.74948
     33.870000,  -14.06197,  -0.69733
     33.870500,  -14.15733,  -0.64829
     33.871000,  -14.25190,  -0.60237
     33.871500,  -14.34492,  -0.55488
     33.872000,  -14.43716,  -0.50896
     33.872500,  -14.52784,  -0.46537
     33.873000,  -14.61735,  -0.41867
     33.873500,  -14.70570,  -0.37585
     33.874000,  -14.79288,  -0.33382
     33.874500,  -14.87811,  -0.29101
     33.875000,  -14.96257,  -0.25209
     33.875500,  -15.04547,  -0.21239
     33.876000,  -15.12681,  -0.17581
     33.876500,  -15.20698,  -0.14234
     33.877000,  -15.28599,  -0.11120
     33.877500,  -15.36305,  -0.08085
     33.878000,  -15.43894,  -0.05516
     33.878500,  -15.51367,  -0.03103
     33.879000,  -15.58684,  -0.01001
     33.879500,  -15.65845,   0.00867
     33.880000,  -15.72889,   0.02502
     33.880500,  -15.79778,   0.04058
     33.881000,  -15.86511,   0.05459
     33.881500,  -15.93088,   0.06627
     33.882000,  -15.99549,   0.07483
     33.882500,  -16.05854,   0.08262
     33.883000,  -16.12042,   0.08884
     33.883500,  -16.18036,   0.09118
     33.884000,  -16.23913,   0.09118
     33.884500,  -16.29595,   0.09118
     33.885000,  -16.35160,   0.09118
     33.885500,  -16.40531,   0.09118
     33.886000,  -16.45785,   0.08651
     33.886500,  -16.50845,   0.07950
     33.887000,  -16.55749,   0.07094
     33.887500,  -16.60497,   0.06082
     33.888000,  -16.65089,   0.04837
     33.888500,  -16.69526,   0.03591
     33.889000,  -16.73768,   0.02190
     33.889500,  -16.77816,   0.00478
     33.890000,  -16.81747,  -0.01390
     33.890500,  -16.85444,  -0.03336
     33.891000,  -16.89025,  -0.05438
     33.891500,  -16.92411,  -0.07695
     33.892000,  -16.95641,  -0.10575
     33.892500,  -16.98677,  -0.13533
     33.893000,  -17.01518,  -0.16491
     33.893500,  -17.04242,  -0.19760
     33.894000,  -17.06733,  -0.23263
     33.894500,  -17.09107,  -0.27077
     33.895000,  -17.11248,  -0.31047
     33.895500,  -17.13233,  -0.35095
     33.896000,  -17.15062,  -0.39531
     33.896500,  -17.16696,  -0.44202
     33.897000,  -17.18136,  -0.48950
     33.897500,  -17.19382,  -0.53932
     33.898000,  -17.20472,  -0.58680
     33.898500,  -17.21406,  -0.64051
     33.899000,  -17.22106,  -0.69188
     33.899500,  -17.22651,  -0.74325
     33.900000,  -17.23040,  -0.79930
     33.900500,  -17.23235,  -0.85223
     33.901000,  -17.23235,  -0.90516
     33.901500,  -17.23079,  -0.96354
     33.902000,  -17.22729,  -1.01413
     33.902500,  -17.22184,  -1.07407
     33.903000,  -17.21484,  -1.12700
     33.903500,  -17.20627,  -1.17915
     33.904000,  -17.19576,  -1.23753
     33.904500,  -17.18331,  -1.29046
     33.905000,  -17.16930,  -1.35118
     33.905500,  -17.15373,  -1.41033
     33.906000,  -17.13622,  -1.47416
     33.906500,  -17.11676,  -1.54110
     33.907000,  -17.09574,  -1.60571
     33.907500,  -17.07317,  -1.67421
     33.908000,  -17.04865,  -1.74348
     33.908500,  -17.02257,  -1.81665
     33.909000,  -16.99455,  -1.89527
     33.909500,  -16.96497,  -1.97311
     33.910000,  -16.93384,  -2.05951
     33.910500,  -16.90076,  -2.14435
     33.911000,  -16.86612,  -2.22764
     33.911500,  -16.82953,  -2.31560
     33.912000,  -16.79139,  -2.40200
     33.912500,  -16.75130,  -2.48840
     33.913000,  -16.71005,  -2.57791
     33.913500,  -16.66646,  -2.66821
     33.914000,  -16.62131,  -2.76084
     33.914500,  -16.57461,  -2.85580
     33.915000,  -16.52596,  -2.94765
     33.915500,  -16.47576,  -3.04728
     33.916000,  -16.42399,  -3.14847
     33.916500,  -16.37067,  -3.24655
     33.917000,  -16.31541,  -3.34618
     33.917500,  -16.25897,  -3.45049
     33.918000,  -16.20060,  -3.54779
     33.918500,  -16.14105,  -3.64664
     33.919000,  -16.07956,  -3.74628
     33.919500,  -16.01690,  -3.84202
     33.920000,  -15.95268,  -3.93932
     33.920500,  -15.88690,  -4.03973
     33.921000,  -15.81957,  -4.14325
     33.921500,  -15.75108,  -4.24444
     33.922000,  -15.68063,  -4.34174
     33.922500,  -15.60941,  -4.44683
     33.923000,  -15.53624,  -4.55191
     33.923500,  -15.46190,  -4.65232
     33.924000,  -15.38601,  -4.75429
     33.924500,  -15.30856,  -4.86015
     33.925000,  -15.22995,  -4.96835
     33.925500,  -15.15016,  -5.07810
     33.926000,  -15.06882,  -5.18785
     33.926500,  -14.98592,  -5.29916
     33.927000,  -14.90147,  -5.41592
     33.927500,  -14.81623,  -5.53501
     33.928000,  -14.72944,  -5.64944
     33.928500,  -14.64109,  -5.76230
     33.929000,  -14.55197,  -5.87672
     33.929500,  -14.46129,  -5.99115
     33.930000,  -14.36944,  -6.10479
     33.930500,  -14.27642,  -6.21532
     33.931000,  -14.18262,  -6.32975
     33.931500,  -14.08727,  -6.44728
     33.932000,  -13.99075,  -6.56560
     33.932500,  -13.89306,  -6.68158
     33.933000,  -13.79460,  -6.79911
     33.933500,  -13.69496,  -6.91509
     33.934000,  -13.59416,  -7.03341
     33.934500,  -13.49219,  -7.15328
     33.935000,  -13.38945,  -7.27160
     33.935500,  -13.28592,  -7.38991
     33.936000,  -13.18123,  -7.51134
     33.936500,  -13.07576,  -7.62965
     33.937000,  -12.96912,  -7.75108
     33.937500,  -12.86170,  -7.87251
     33.938000,  -12.75350,  -7.99472
     33.938500,  -12.64414,  -8.11693
     33.939000,  -12.53400,  -8.23835
     33.939500,  -12.42308,  -8.35978
     33.940000,  -12.31138,  -8.48199
     33.940500,  -12.19851,  -8.60108
     33.941000,  -12.08526,  -8.71940
     33.941500,  -11.97083,  -8.84161
     33.942000,  -11.85602,  -8.96148
     33.942500,  -11.74043,  -9.08213
     33.943000,  -11.62445,  -9.20511
     33.943500,  -11.50769,  -9.32810
     33.944000,  -11.39016,  -9.45031
     33.944500,  -11.27223,  -9.57096
     33.945000,  -11.15353,  -9.69238
     33.945500,  -11.03482,  -9.81303
     33.946000,  -10.91534,  -9.92979
     33.946500,  -10.79547, -10.04811
     33.947000,  -10.67482, -10.16642
     33.947500,  -10.55417, -10.28318
     33.948000,  -10.43274, -10.40072
     33.948500,  -10.31092, -10.51825
     33.949000,  -10.18910, -10.63813
     33.949500,  -10.06651, -10.75722
     33.950000,   -9.94352, -10.87553
     33.950500,   -9.82015, -10.99385
     33.951000,   -9.69677, -11.11216
     33.951500,   -9.57262, -11.22970
     33.952000,   -9.44847, -11.34646
     33.952500,   -9.32431, -11.46166
     33.953000,   -9.19977, -11.57531
     33.953500,   -9.07484, -11.68661
     33.954000,   -8.94991, -11.79403
     33.954500,   -8.82459, -11.90223
     33.955000,   -8.69927, -12.00965
     33.955500,   -8.57395, -12.11551
     33.956000,   -8.44863, -12.22215
     33.956500,   -8.32331, -12.33034
     33.957000,   -8.19799, -12.43620
     33.957500,   -8.07266, -12.54284
     33.958000,   -7.94734, -12.65026
     33.958500,   -7.82202, -12.75768
     33.959000,   -7.69709, -12.86509
     33.959500,   -7.57216, -12.97251
     33.960000,   -7.44762, -13.07915
     33.960500,   -7.32308, -13.18735
     33.961000,   -7.19853, -13.29554
     33.961500,   -7.07477, -13.40919
     33.962000,   -6.95101, -13.52595
     33.962500,   -6.82724, -13.63336
     33.963000,   -6.70426, -13.73689
     33.963500,   -6.58127, -13.83964
     33.964000,   -6.45868, -13.93460
     33.964500,   -6.33647, -14.01789
     33.965000,   -6.21465, -14.10273
     33.965500,   -6.09322, -14.19380
     33.966000,   -5.97218, -14.27865
     33.966500,   -5.85192, -14.36505
     33.967000,   -5.73166, -14.44911
     33.967500,   -5.61218, -14.52695
     33.968000,   -5.49309, -14.60868
     33.968500,   -5.37438, -14.68964
     33.969000,   -5.25646, -14.77292
     33.969500,   -5.13931, -14.86088
     33.970000,   -5.02255, -14.95118
     33.970500,   -4.90657, -15.04147
     33.971000,   -4.79137, -15.12709
     33.971500,   -4.67695, -15.20726
     33.972000,   -4.56291, -15.28199
     33.972500,   -4.45005, -15.35282
     33.973000,   -4.33757, -15.42599
     33.973500,   -4.22626, -15.48982
     33.974000,   -4.11573, -15.55987
     33.974500,   -4.00559, -15.62526
     33.975000,   -3.89661, -15.68753
     33.975500,   -3.78880, -15.75291
     33.976000,   -3.68178, -15.81363
     33.976500,   -3.57553, -15.87201
     33.977000,   -3.47005, -15.93584
     33.977500,   -3.36575, -15.99032
     33.978000,   -3.26261, -16.05104
     33.978500,   -3.16026, -16.10552
     33.979000,   -3.05907, -16.16235
     33.979500,   -2.95904, -16.21839
     33.980000,   -2.86019, -16.27677
     33.980500,   -2.76211, -16.33204
     33.981000,   -2.66559, -16.39119
     33.981500,   -2.57024, -16.44568
     33.982000,   -2.47605, -16.49628
     33.982500,   -2.38265, -16.54531
     33.983000,   -2.29080, -16.59202
     33.983500,   -2.20050, -16.62938
     33.984000,   -2.11099, -16.66596
     33.984500,   -2.02264, -16.70878
     33.985000,   -1.93585, -16.74614
     33.985500,   -1.85062, -16.77727
     33.986000,   -1.76616, -16.81230
     33.986500,   -1.68326, -16.85044
     33.987000,   -1.60192, -16.88158
     33.987500,   -1.52175, -16.90726
     33.988000,   -1.44274, -16.93607
     33.988500,   -1.36529, -16.96097
     33.989000,   -1.28940, -16.98121
     33.989500,   -1.21467, -16.99834
     33.990000,   -1.14151, -17.01702
     33.990500,   -1.06989, -17.03336
     33.991000,   -0.99945, -17.04737
     33.991500,   -0.93056, -17.05905
     33.992000,   -0.86323, -17.06995
     33.992500,   -0.79785, -17.07851
     33.993000,   -0.73363, -17.08707
     33.993500,   -0.67058, -17.09408
     33.994000,   -0.60948, -17.09875
     33.994500,   -0.55032, -17.09875
     33.995000,   -0.49233, -17.09875
     33.995500,   -0.43590, -17.09875
     33.996000,   -0.38141, -17.09875
     33.996500,   -0.32848, -17.09719
     33.997000,   -0.27711, -17.09252
     33.997500,   -0.22768, -17.08629
     33.998000,   -0.17942, -17.07773
     33.998500,   -0.13310, -17.06683
     33.999000,   -0.08874, -17.05672
     33.999500,   -0.04554, -17.04660
     34.000000,   -0.00428, -17.03336
     34.000500,    0.03503, -17.01702
     34.001000,    0.07317, -16.99834
     34.001500,    0.10936, -16.97732
     34.002000,    0.14400, -16.95708
     34.002500,    0.17669, -16.93840
     34.003000,    0.20783, -16.91583
     34.003500,    0.23702, -16.89403
     34.004000,    0.26465, -16.86990
     34.004500,    0.29073, -16.84110
     34.005000,    0.31486, -16.80997
     34.005500,    0.33704, -16.78117
     34.006000,    0.35806, -16.74692
     34.006500,    0.37674, -16.70644
     34.007000,    0.39386, -16.67141
     34.007500,    0.40943, -16.62549
     34.008000,    0.42305, -16.58112
     34.008500,    0.43512, -16.53987
     34.009000,    0.44524, -16.48771
     34.009500,    0.45380, -16.44646
     34.010000,    0.46042, -16.40131
     34.010500,    0.46509, -16.35150
     34.011000,    0.46820, -16.30713
     34.011500,    0.46937, -16.25653
     34.012000,    0.46898, -16.20204
     34.012500,    0.46664, -16.14678
     34.013000,    0.46275, -16.08295
     34.013500,    0.45691, -16.02224
     34.014000,    0.44952, -15.95063
     34.014500,    0.44018, -15.88446
     34.015000,    0.42889, -15.81207
     34.015500,    0.41605, -15.74669
     34.016000,    0.40165, -15.68208
     34.016500,    0.38530, -15.61592
     34.017000,    0.36740, -15.54976
     34.017500,    0.34755, -15.48048
     34.018000,    0.32576, -15.41587
     34.018500,    0.30240, -15.34971
     34.019000,    0.27750, -15.28043
     34.019500,    0.25064, -15.21271
     34.020000,    0.22184, -15.14032
     34.020500,    0.19148, -15.06171
     34.021000,    0.15957, -14.98465
     34.021500,    0.12532, -14.90759
     34.022000,    0.08990, -14.82196
     34.022500,    0.05254, -14.73634
     34.023000,    0.01362, -14.64449
     34.023500,   -0.02724, -14.54797
     34.024000,   -0.06967, -14.45301
     34.024500,   -0.11403, -14.36116
     34.025000,   -0.15957, -14.26775
     34.025500,   -0.20705, -14.17357
     34.026000,   -0.25609, -14.07315
     34.026500,   -0.30707, -13.98130
     34.027000,   -0.35923, -13.89179
     34.027500,   -0.41293, -13.79683
     34.028000,   -0.46859, -13.71276
     34.028500,   -0.52541, -13.63259
     34.029000,   -0.58418, -13.53918
     34.029500,   -0.64412, -13.44966
     34.030000,   -0.70561, -13.36949
     34.030500,   -0.76905, -13.28542
     34.031000,   -0.83365, -13.18813
     34.031500,   -0.89982, -13.09394
     34.032000,   -0.96715, -12.99742
     34.032500,   -1.03642, -12.89467
     34.033000,   -1.10687, -12.78103
     34.033500,   -1.17887, -12.66738
     34.034000,   -1.25243, -12.55296
     34.034500,   -1.32754, -12.43932
     34.035000,   -1.40382, -12.32489
     34.035500,   -1.48166, -12.20346
     34.036000,   -1.56067, -12.08204
     34.036500,   -1.64123, -11.95905
     34.037000,   -1.72335, -11.83607
     34.037500,   -1.80664, -11.71853
     34.038000,   -1.89148, -11.59944
     34.038500,   -1.97711, -11.48034
     34.039000,   -2.06467, -11.36203
     34.039500,   -2.15302, -11.24605
     34.040000,   -2.24293, -11.12851
     34.040500,   -2.33400, -11.01175
     34.041000,   -2.42624, -10.89655
     34.041500,   -2.51964, -10.78057
     34.042000,   -2.61461, -10.66381
     34.042500,   -2.71035, -10.54628
     34.043000,   -2.80726, -10.42952
     34.043500,   -2.90533, -10.31198
     34.044000,   -3.00458, -10.19367
     34.044500,   -3.10499, -10.07457
     34.045000,   -3.20618,  -9.95548
     34.045500,   -3.30854,  -9.83794
     34.046000,   -3.41207,  -9.71807
     34.046500,   -3.51637,  -9.59664
     34.047000,   -3.62145,  -9.47677
     34.047500,   -3.72770,  -9.35534
     34.048000,   -3.83473,  -9.23547
     34.048500,   -3.94254,  -9.11326
     34.049000,   -4.05112,  -8.99106
     34.049500,   -4.16087,  -8.86807
     34.050000,   -4.27141,  -8.74664
     34.050500,   -4.38272,  -8.62521
     34.051000,   -4.49480,  -8.50456
     34.051500,   -4.60767,  -8.38313
     34.052000,   -4.72131,  -8.26093
     34.052500,   -4.83574,  -8.13950
     34.053000,   -4.95055,  -8.01807
     34.053500,   -5.06653,  -7.89664
     34.054000,   -5.18290,  -7.77210
     34.054500,   -5.30043,  -7.65067
     34.055000,   -5.41797,  -7.52924
     34.055500,   -5.53629,  -7.40859
     34.056000,   -5.65538,  -7.28950
     34.056500,   -5.77486,  -7.17041
     34.057000,   -5.89473,  -7.04820
     34.057500,   -6.01500,  -6.92911
     34.058000,   -6.13565,  -6.81001
     34.058500,   -6.25707,  -6.69325
     34.059000,   -6.37889,  -6.57494
     34.059500,   -6.50110,  -6.45662
     34.060000,   -6.62331,  -6.34064
     34.060500,   -6.74629,  -6.22389
     34.061000,   -6.86928,  -6.10946
     34.061500,   -6.99265,  -5.99504
     34.062000,   -7.11641,  -5.87828
     34.062500,   -7.24057,  -5.76386
     34.063000,   -7.36472,  -5.64866
     34.063500,   -7.48926,  -5.53190
     34.064000,   -7.61419,  -5.41358
     34.064500,   -7.73913,  -5.29994
     34.065000,   -7.86406,  -5.18785
     34.065500,   -7.98938,  -5.07265
     34.066000,   -8.11470,  -4.95511
     34.066500,   -8.24041,  -4.84302
     34.067000,   -8.36573,  -4.73327
     34.067500,   -8.49144,  -4.62508
     34.068000,   -8.61676,  -4.51688
     34.068500,   -8.74208,  -4.41102
     34.069000,   -8.86740,  -4.30749
     34.069500,   -8.99233,  -4.20552
     34.070000,   -9.11726,  -4.10356
     34.070500,   -9.24219,  -3.99614
     34.071000,   -9.36674,  -3.89728
     34.071500,   -9.49128,  -3.80076
     34.072000,   -9.61543,  -3.70113
     34.072500,   -9.73919,  -3.60617
     34.073000,   -9.86257,  -3.50965
     34.073500,   -9.98555,  -3.41079
     34.074000,  -10.10854,  -3.31583
     34.074500,  -10.23075,  -3.22009
     34.075000,  -10.35256,  -3.12279
     34.075500,  -10.47438,  -3.02549
     34.076000,  -10.59542,  -2.93286
     34.076500,  -10.71607,  -2.83556
     34.077000,  -10.83594,  -2.73671
     34.077500,  -10.95582,  -2.64174
     34.078000,  -11.07491,  -2.54678
     34.078500,  -11.19400,  -2.45182
     34.079000,  -11.31193,  -2.36386
     34.079500,  -11.42985,  -2.27590
     34.080000,  -11.54700,  -2.19183
     34.080500,  -11.66337,  -2.10777
     34.081000,  -11.77935,  -2.02215
     34.081500,  -11.89494,  -1.94119
     34.082000,  -12.00936,  -1.85479
     34.082500,  -12.12340,  -1.77540
