Protocoltimestamp,SensorDistance0,SensorDistance2
59.5415,11.69787,20.14831
59.542,11.68775,20.13507
59.5425,11.67802,20.12184
59.543,11.66751,20.10705
59.5435,11.65584,20.09071
59.544,11.64455,20.07592
59.5445,11.63404,20.06268
59.545,11.62353,20.05023
59.5455,11.61303,20.037
59.546,11.60135,20.02376
59.5465,11.58967,20.01053
59.547,11.57839,19.99652
59.5475,11.56788,19.98329
59.548,11.55698,19.96694
59.5485,11.54647,19.9506
59.549,11.53363,19.93581
59.5495,11.52157,19.92257
59.55,11.50989,19.91012
59.5505,11.49899,19.89455
59.551,11.48926,19.88054
59.5515,11.47759,19.86575
59.552,11.46435,19.85174
59.5525,11.45268,19.83773
59.553,11.441,19.8206
59.5535,11.43011,19.80426
59.554,11.42038,19.78947
59.5545,11.40831,19.77546
59.555,11.39547,19.76145
59.5555,11.38379,19.74666
59.556,11.37289,19.73187
59.5565,11.36277,19.71708
59.557,11.35227,19.70229
59.5575,11.33903,19.68516
59.558,11.32658,19.66882
59.5585,11.3149,19.65325
59.559,11.30362,19.63768
59.5595,11.29467,19.62289
59.56,11.28377,19.60655
59.5605,11.27054,19.59176
59.561,11.25808,19.57697
59.5615,11.24602,19.56218
59.562,11.23551,19.54583
59.5625,11.22617,19.52871
59.563,11.2141,19.51314
59.5635,11.20126,19.49679
59.564,11.18958,19.48045
59.5645,11.17713,19.46488
59.565,11.16701,19.44931
59.5655,11.15728,19.43452
59.566,11.14444,19.41818
59.5665,11.13276,19.40105
59.567,11.11953,19.38315
59.5675,11.10824,19.36603
59.568,11.09851,19.3489
59.5685,11.08723,19.33333
59.569,11.07438,19.31777
59.5695,11.06076,19.30142
59.57,11.04753,19.28507
59.5705,11.03741,19.26795
59.571,11.02729,19.24927
59.5715,11.01484,19.23136
59.572,11.0016,19.21424
59.5725,10.98759,19.19789
59.573,10.9763,19.18155
59.5735,10.96658,19.16442
59.574,10.95529,19.1473
59.5745,10.94206,19.13017
59.575,10.92766,19.11071
59.5755,10.91559,19.09203
59.576,10.90625,19.07491
59.5765,10.89496,19.05701
59.577,10.88173,19.04066
59.5775,10.86655,19.02276
59.578,10.8541,19.00485
59.5785,10.84437,18.98773
59.579,10.83425,18.96827
59.5795,10.82179,18.94959
59.58,10.80701,18.93246
59.5805,10.79377,18.91534
59.581,10.78365,18.89744
59.5815,10.77392,18.87953
59.582,10.76264,18.86163
59.5825,10.74902,18.84373
59.583,10.73578,18.82427
59.5835,10.72489,18.80636
59.584,10.71554,18.78768
59.5845,10.70543,18.77134
59.585,10.69219,18.75266
59.5855,10.67857,18.73475
59.586,10.6669,18.71685
59.5865,10.656,18.69583
59.587,10.64705,18.67793
59.5875,10.63615,18.65925
59.588,10.62253,18.64135
59.5885,10.61007,18.62344
59.589,10.59801,18.60554
59.5895,10.58945,18.58686
59.59,10.57972,18.56662
59.5905,10.56804,18.54716
59.591,10.5552,18.52926
59.5915,10.54196,18.51136
59.592,10.53146,18.49267
59.5925,10.52328,18.47555
59.593,10.51277,18.45687
59.5935,10.50032,18.43741
59.594,10.48592,18.41795
59.5945,10.47424,18.40005
59.595,10.46529,18.38214
59.5955,10.45595,18.36346
59.596,10.44544,18.34556
59.5965,10.43104,18.32766
59.597,10.41781,18.30897
59.5975,10.40808,18.29107
59.598,10.39913,18.27317
59.5985,10.3894,18.25527
59.599,10.37656,18.23736
59.5995,10.36177,18.21946
59.6,10.35204,18.20156
59.6005,10.3427,18.18443
59.601,10.33336,18.16653
59.6015,10.32207,18.1494
59.602,10.30728,18.12995
59.6025,10.29483,18.11126
59.603,10.2851,18.09258
59.6035,10.27576,18.07468
59.604,10.26564,18.05911
59.6045,10.25279,18.04277
59.605,10.23878,18.02642
59.6055,10.22944,18.00774
59.606,10.21971,17.98828
59.6065,10.21037,17.97115
59.607,10.1987,17.95403
59.6075,10.18585,17.9369
59.608,10.17457,17.91978
59.6085,10.16484,17.90266
59.609,10.15511,17.88397
59.6095,10.1446,17.86451
59.61,10.13253,17.84583
59.6105,10.12086,17.82871
59.611,10.10957,17.81158
59.6115,10.10023,17.79524
59.612,10.09011,17.77734
59.6125,10.07921,17.76021
59.613,10.06832,17.74153
59.6135,10.05664,17.72207
59.614,10.04652,17.70339
59.6145,10.03718,17.68626
59.615,10.02706,17.66914
59.6155,10.01655,17.65201
59.616,10.00643,17.63489
59.6165,9.99554,17.61621
59.617,9.98542,17.59597
59.6175,9.97569,17.57729
59.618,9.96518,17.56094
59.6185,9.95506,17.54304
59.619,9.94533,17.52747
59.6195,9.93521,17.50957
59.62,9.92509,17.48933
59.6205,9.91497,17.46832
59.621,9.90446,17.45119
59.6215,9.89551,17.43407
59.622,9.88695,17.41616
59.6225,9.87722,17.4006
59.623,9.8671,17.38191
59.6235,9.8562,17.3609
59.624,9.8457,17.34066
59.6245,9.83674,17.32353
59.625,9.82896,17.30563
59.6255,9.81962,17.28773
59.626,9.80911,17.27138
59.6265,9.79821,17.25192
59.627,9.7881,17.23091
59.6275,9.77953,17.21067
59.628,9.77214,17.19432
59.6285,9.76358,17.17564
59.629,9.75385,17.15852
59.6295,9.74295,17.14139
59.63,9.73283,17.12349
59.6305,9.72427,17.10325
59.631,9.71648,17.08379
59.6315,9.70909,17.06822
59.632,9.7013,17.05032
59.6325,9.6908,17.03397
59.633,9.68068,17.01607
59.6335,9.67134,16.99739
59.634,9.66316,16.97715
59.6345,9.65577,16.95691
59.635,9.64915,16.94135
59.6355,9.64137,16.92422
59.636,9.63164,16.90788
59.6365,9.62152,16.89231
59.637,9.61257,16.8744
59.6375,9.60478,16.85495
59.638,9.59817,16.83549
59.6385,9.59194,16.81992
59.639,9.58455,16.80435
59.6395,9.5756,16.788
59.64,9.56548,16.77088
59.6405,9.55652,16.75298
59.641,9.54874,16.73429
59.6415,9.54251,16.71484
59.642,9.53629,16.69771
59.6425,9.52967,16.68292
59.643,9.52189,16.66658
59.6435,9.51293,16.65101
59.644,9.50321,16.63466
59.6445,9.49542,16.61832
59.645,9.48842,16.60041
59.6455,9.48258,16.58329
59.646,9.47635,16.5685
59.6465,9.46973,16.55293
59.647,9.46234,16.53658
59.6475,9.45339,16.52024
59.648,9.44405,16.50311
59.6485,9.43665,16.48599
59.649,9.43004,16.46809
59.6495,9.4242,16.45252
59.65,9.41836,16.43851
59.6505,9.41213,16.42294
59.651,9.40474,16.40737
59.6515,9.39657,16.3918
59.652,9.38723,16.37701
59.6525,9.37944,16.36145
59.653,9.37283,16.34354
59.6535,9.36738,16.32953
59.654,9.36154,16.31552
59.6545,9.3557,16.29995
59.655,9.3487,16.28439
59.6555,9.3413,16.26726
59.656,9.33274,16.25247
59.6565,9.32457,16.23768
59.657,9.31834,16.22134
59.6575,9.31289,16.20733
59.658,9.30744,16.19409
59.6585,9.3016,16.1793
59.659,9.29538,16.16451
59.6595,9.28837,16.14895
59.66,9.28059,16.13494
59.6605,9.27202,16.12015
59.661,9.26463,16.10614
59.6615,9.25879,16.09135
59.662,9.25412,16.07889
59.6625,9.24906,16.06566
59.663,9.24322,16.05087
59.6635,9.237,16.03686
59.664,9.2296,16.02207
59.6645,9.22182,16.00884
59.665,9.21403,15.99638
59.6655,9.20742,15.98315
59.666,9.20197,15.9707
59.6665,9.19769,15.95824
59.667,9.19302,15.94579
59.6675,9.18796,15.93255
59.668,9.18251,15.91854
59.6685,9.17667,15.90531
59.669,9.17005,15.89286
59.6695,9.16344,15.8804
59.67,9.1576,15.86873
59.6705,9.15293,15.85627
59.671,9.14865,15.8446
59.6715,9.14476,15.83214
59.672,9.14125,15.82047
59.6725,9.13814,15.80801
59.673,9.13503,15.79478
59.6735,9.13114,15.7831
59.674,9.12724,15.77143
59.6745,9.12374,15.76053
59.675,9.11985,15.74963
59.6755,9.11596,15.73951
59.676,9.11207,15.72784
59.6765,9.10856,15.71694
59.677,9.10545,15.70527
59.6775,9.10234,15.69359
59.678,9.09961,15.68114
59.6785,9.09728,15.6679
59.679,9.09494,15.65778
59.6795,9.09261,15.64766
59.68,9.09027,15.63832
59.6805,9.08832,15.62898
59.681,9.08677,15.61964
59.6815,9.08482,15.6103
59.682,9.08365,15.5994
59.6825,9.0821,15.58929
59.683,9.08054,15.57839
59.6835,9.07898,15.56749
59.684,9.07743,15.55504
59.6845,9.07587,15.54414
59.685,9.07392,15.5348
59.6855,9.07237,15.52624
59.686,9.07042,15.51845
59.6865,9.06848,15.51067
59.687,9.06653,15.50211
59.6875,9.06458,15.49354
59.688,9.06264,15.4842
59.6885,9.0603,15.47408
59.689,9.05797,15.46552
59.6895,9.05602,15.45696
59.69,9.05408,15.4484
59.6905,9.05213,15.43984
59.691,9.05018,15.43049
59.6915,9.04863,15.42193
59.692,9.04668,15.41415
59.6925,9.04473,15.40559
59.693,9.04318,15.39702
59.6935,9.04162,15.38924
59.694,9.04006,15.38223
59.6945,9.03851,15.37601
59.695,9.03695,15.37056
59.6955,9.03539,15.36511
59.696,9.03384,15.35888
59.6965,9.03267,15.35188
59.697,9.0315,15.34487
59.6975,9.03072,15.33709
59.698,9.02956,15.3293
59.6985,9.02839,15.32074
59.699,9.02761,15.31374
59.6995,9.02683,15.30751
59.7,9.02605,15.30284
59.7005,9.02566,15.29817
59.701,9.02527,15.29428
59.7015,9.02489,15.28961
59.702,9.02489,15.28494
59.7025,9.02489,15.27949
59.703,9.02489,15.27482
59.7035,9.02489,15.27015
59.704,9.02489,15.26625
59.7045,9.02527,15.26314
59.705,9.02566,15.26003
59.7055,9.02605,15.25614
59.706,9.02644,15.25302
59.7065,9.02722,15.24913
59.707,9.028,15.24524
59.7075,9.02839,15.24135
59.708,9.02917,15.23823
59.7085,9.03033,15.23434
59.709,9.03111,15.23278
59.7095,9.03228,15.23045
59.71,9.03345,15.22889
59.7105,9.03462,15.22734
59.711,9.03617,15.22578
59.7115,9.03773,15.22266
59.712,9.03929,15.21955
59.7125,9.04084,15.21722
59.713,9.04279,15.21488
59.7135,9.04435,15.21332
59.714,9.04629,15.21255
59.7145,9.04863,15.21177
59.715,9.05057,15.21021
59.7155,9.05252,15.20943
59.716,9.05524,15.20788
59.7165,9.05797,15.20788
59.717,9.06069,15.20788
59.7175,9.06342,15.2071
59.718,9.06614,15.2071
59.7185,9.06886,15.20632
59.719,9.07159,15.20632
59.7195,9.07431,15.20554
59.72,9.07704,15.20554
59.7205,9.07937,15.20554
59.721,9.08171,15.20554
59.7215,9.08404,15.20554
59.722,9.08638,15.20554
59.7225,9.0891,15.20554
59.723,9.09261,15.20632
59.7235,9.09611,15.20788
59.724,9.09922,15.20865
59.7245,9.10272,15.20943
59.725,9.10662,15.21021
59.7255,9.1109,15.21021
59.726,9.11557,15.21099
59.7265,9.12063,15.21255
59.727,9.12491,15.21332
59.7275,9.1288,15.2141
59.728,9.13269,15.21488
59.7285,9.13658,15.21566
59.729,9.1397,15.21722
59.7295,9.14281,15.21955
59.73,9.14554,15.22189
59.7305,9.14982,15.22344
59.731,9.1541,15.22656
59.7315,9.15838,15.22889
59.732,9.16344,15.23201
59.7325,9.16928,15.23512
59.733,9.17511,15.23823
59.7335,9.18017,15.24057
59.734,9.18484,15.24212
59.7345,9.18951,15.24368
59.735,9.19341,15.24524
59.7355,9.1973,15.24835
59.736,9.20041,15.25302
59.7365,9.20469,15.25691
59.737,9.20975,15.26081
59.7375,9.2152,15.2647
59.738,9.22182,15.26859
59.7385,9.22843,15.2717
59.739,9.23466,15.2756
59.7395,9.23972,15.28027
59.74,9.24517,15.28494
59.7405,9.24984,15.28961
59.741,9.25412,15.29428
59.7415,9.2584,15.29895
59.742,9.26346,15.30284
59.7425,9.27008,15.30751
59.743,9.27786,15.31296
59.7435,9.28526,15.31918
59.744,9.29187,15.32463
59.7445,9.29771,15.33086
59.745,9.30355,15.33709
59.7455,9.30861,15.34254
59.746,9.31367,15.34876
59.7465,9.31912,15.35421
59.747,9.32573,15.36044
59.7475,9.33429,15.36589
59.748,9.34247,15.37212
59.7485,9.34947,15.37756
59.749,9.35609,15.38301
59.7495,9.36193,15.38846
59.75,9.36777,15.39469
59.7505,9.37321,15.40014
59.751,9.38022,15.40559
59.7515,9.388,15.41181
59.752,9.39773,15.4196
59.7525,9.40552,15.42738
59.753,9.41252,15.43516
59.7535,9.41914,15.44217
59.754,9.42498,15.44995
59.7545,9.4312,15.45618
59.755,9.43821,15.46319
59.7555,9.44638,15.46941
59.756,9.45611,15.4772
59.7565,9.46506,15.4842
59.757,9.47207,15.49121
59.7575,9.4783,15.49977
59.758,9.48452,15.50678
59.7585,9.49075,15.51378
59.759,9.49815,15.52079
59.7595,9.5071,15.52779
59.76,9.51683,15.5348
59.7605,9.52539,15.54336
59.761,9.53239,15.55192
59.7615,9.53901,15.56126
59.762,9.54485,15.5706
59.7625,9.55263,15.57917
59.763,9.5612,15.58773
59.7635,9.57092,15.59629
59.764,9.58027,15.60408
59.7645,9.58805,15.61186
59.765,9.59467,15.61964
59.7655,9.60089,15.62743
59.766,9.60868,15.63677
59.7665,9.61724,15.64689
59.767,9.62697,15.65701
59.7675,9.63709,15.6679
59.768,9.64565,15.67802
59.7685,9.65266,15.68736
59.769,9.65966,15.69592
59.7695,9.66783,15.70527
59.77,9.67679,15.71461
59.7705,9.68729,15.72395
59.771,9.6978,15.73484
59.7715,9.70636,15.74496
59.772,9.71454,15.75586
59.7725,9.72232,15.7652
59.773,9.73088,15.7761
59.7735,9.741,15.78777
59.774,9.7519,15.79867
59.7745,9.76241,15.80879
59.775,9.77097,15.82047
59.7755,9.77875,15.83059
59.776,9.78771,15.84148
59.7765,9.79899,15.85394
59.777,9.8095,15.86561
59.7775,9.8204,15.87729
59.778,9.82974,15.88741
59.7785,9.83791,15.89908
59.779,9.84725,15.91154
59.7795,9.85854,15.92321
59.78,9.86866,15.93489
59.7805,9.87956,15.94657
59.781,9.8889,15.95746
59.7815,9.89785,15.9707
59.782,9.90797,15.98315
59.7825,9.91886,15.9956
59.783,9.92821,16.0065
59.7835,9.9391,16.01973
59.784,9.94922,16.03297
59.7845,9.95934,16.04542
59.785,9.97024,16.0571
59.7855,9.98036,16.06877
59.786,9.99009,16.08123
59.7865,10.00137,16.09524
59.787,10.01188,16.10925
59.7875,10.02278,16.1217
59.788,10.0329,16.13571
59.7885,10.04302,16.14973
59.789,10.05197,16.16296
59.7895,10.06364,16.17463
59.79,10.07454,16.18709
59.7905,10.08583,16.20032
59.791,10.09634,16.21511
59.7915,10.10568,16.2299
59.792,10.11658,16.24469
59.7925,10.12825,16.2587
59.793,10.14032,16.27349
59.7935,10.15121,16.28594
59.794,10.16133,16.29918
59.7945,10.17067,16.31085
59.795,10.18079,16.32564
59.7955,10.19325,16.34199
59.796,10.2057,16.35755
59.7965,10.21621,16.37312
59.797,10.22555,16.38869
59.7975,10.23489,16.40348
59.798,10.24657,16.41671
59.7985,10.26019,16.42839
59.799,10.27186,16.4424
59.7995,10.28082,16.45875
59.8,10.29093,16.47587
59.8005,10.30144,16.49299
59.801,10.31662,16.50856
59.8015,10.32985,16.52413
59.802,10.33919,16.53892
59.8025,10.34892,16.55371
59.803,10.35826,16.56928
59.8035,10.37189,16.58562
59.804,10.38629,16.60197
59.8045,10.39679,16.61754
59.805,10.40614,16.63466
59.8055,10.41587,16.65023
59.806,10.4291,16.66502
59.8065,10.44428,16.68136
59.807,10.45556,16.69849
59.8075,10.46529,16.71561
59.808,10.47463,16.73352
59.8085,10.48709,16.74831
59.809,10.50227,16.76543
59.8095,10.51511,16.78178
59.81,10.52523,16.79657
59.8105,10.53457,16.81447
59.811,10.54702,16.83237
59.8115,10.56065,16.85183
59.812,10.57427,16.86896
59.8125,10.58555,16.8853
59.813,10.59451,16.90243
59.8135,10.60618,16.91566
59.814,10.61902,16.93356
59.8145,10.63304,16.95069
59.815,10.6451,16.97092
59.8155,10.65444,16.98883
59.816,10.66534,17.00517
59.8165,10.6774,17.02308
59.817,10.69141,17.03787
59.8175,10.70504,17.05499
59.818,10.71516,17.07289
59.8185,10.7245,17.09235
59.819,10.73578,17.11103
59.8195,10.7494,17.12738
59.82,10.76303,17.14528
59.8205,10.77431,17.16163
59.821,10.78365,17.17953
59.8215,10.79377,17.19821
59.822,10.80701,17.21767
59.8225,10.82141,17.23636
59.823,10.83386,17.25348
59.8235,10.84359,17.27138
59.824,10.85332,17.28851
59.8245,10.86538,17.30563
59.825,10.87978,17.32431
59.8255,10.89302,17.34377
59.826,10.90391,17.36245
59.8265,10.91364,17.38036
59.827,10.92454,17.39826
59.8275,10.93816,17.41538
59.828,10.95179,17.43329
59.8285,10.96346,17.45197
59.829,10.97319,17.47221
59.8295,10.98331,17.49089
59.83,10.99654,17.51035
59.8305,11.01016,17.52825
59.831,11.02223,17.54615
59.8315,11.03313,17.56406
59.832,11.04286,17.58196
59.8325,11.05453,17.6022
59.833,11.06854,17.62166
59.8335,11.081,17.64112
59.834,11.09384,17.65902
59.8345,11.10396,17.67692
59.835,11.11408,17.69483
59.8355,11.12731,17.71429
59.836,11.13977,17.7353
59.8365,11.15222,17.75476
59.837,11.16351,17.77422
59.8375,11.17363,17.7929
59.838,11.18569,17.81081
59.8385,11.19815,17.82949
59.839,11.21138,17.84895
59.8395,11.22383,17.86918
59.84,11.23395,17.88864
59.8405,11.24485,17.90888
59.841,11.25769,17.92834
59.8415,11.27015,17.94625
59.842,11.28416,17.96648
59.8425,11.29544,17.98594
59.843,11.30478,18.00696
59.8435,11.31685,18.0272
59.844,11.32891,18.04588
59.8445,11.34254,18.06456
59.845,11.35538,18.08324
59.8455,11.3655,18.10348
59.846,11.3764,18.12294
59.8465,11.38768,18.14318
59.847,11.40014,18.16264
59.8475,11.41337,18.18288
59.848,11.42427,18.20234
59.8485,11.434,18.22179
59.849,11.44528,18.24203
59.8495,11.45696,18.26149
59.85,11.46902,18.28173
59.8505,11.48187,18.30197
59.851,11.49238,18.32221
59.8515,11.50211,18.34245
59.852,11.513,18.3619
59.8525,11.52507,18.38136
59.853,11.53674,18.40005
59.8535,11.54881,18.42028
59.854,11.55893,18.4413
59.8545,11.56944,18.46232
59.855,11.57956,18.48178
59.8555,11.59123,18.50046
59.856,11.60291,18.5207
59.8565,11.6138,18.54093
59.857,11.62392,18.56117
59.8575,11.63443,18.58375
59.858,11.64494,18.60321
59.8585,11.65662,18.62266
59.859,11.6679,18.64212
59.8595,11.67841,18.66236
59.86,11.68853,18.68182
59.8605,11.69865,18.70362
59.861,11.70916,18.72463
59.8615,11.72044,18.74487
59.862,11.73134,18.76511
59.8625,11.74185,18.78457
59.863,11.75119,18.80403
59.8635,11.76131,18.82349
59.864,11.77065,18.84528
59.8645,11.78155,18.86552
59.865,11.79245,18.88576
59.8655,11.80256,18.90522
59.866,11.81229,18.92468
59.8665,11.82163,18.94492
59.867,11.83098,18.96438
59.8675,11.84071,18.98617
59.868,11.85082,19.00641
59.8685,11.86133,19.02665
59.869,11.87106,19.04689
59.8695,11.8804,19.06635
59.87,11.88897,19.08503
59.8705,11.89753,19.10604
59.871,11.90765,19.12784
59.8715,11.91738,19.1473
59.872,11.92672,19.16754
59.8725,11.93645,19.187
59.873,11.94579,19.20646
59.8735,11.95396,19.22514
59.874,11.96252,19.24538
59.8745,11.97264,19.26717
59.875,11.98198,19.28663
59.8755,11.99132,19.30609
59.876,12.00066,19.32399
59.8765,12.00923,19.34267
59.877,12.01662,19.36136
59.8775,12.02557,19.38159
59.878,12.03569,19.40183
59.8785,12.04464,19.42129
59.879,12.05398,19.43997
59.8795,12.06216,19.45788
59.88,12.07033,19.47656
59.8805,12.07811,19.49524
59.881,12.08707,19.51392
59.8815,12.09679,19.5326
59.882,12.10575,19.55206
59.8825,12.1147,19.56996
59.883,12.12248,19.58787
59.8835,12.12988,19.60499
59.884,12.13688,19.62289
59.8845,12.14583,19.64158
59.885,12.15556,19.6587
59.8855,12.16374,19.67738
59.886,12.1723,19.69762
59.8865,12.18047,19.71552
59.887,12.18709,19.73187
59.8875,12.19293,19.74899
59.888,12.19993,19.7669
59.8885,12.20927,19.78324
59.889,12.21861,19.80037
59.8895,12.2264,19.81827
59.89,12.23418,19.83929
59.8905,12.24196,19.85563
59.891,12.2478,19.87198
59.8915,12.25325,19.88988
59.892,12.25948,19.90623
59.8925,12.26765,19.92257
59.893,12.2766,19.93814
59.8935,12.284,19.95604
59.894,12.29178,19.97628
59.8945,12.2984,19.99341
59.895,12.30501,20.00897
59.8955,12.31046,20.0261
59.896,12.31591,20.04167
59.8965,12.32214,20.05723
59.897,12.32992,20.0728
59.8975,12.3381,20.09071
59.898,12.3451,20.10939
59.8985,12.3525,20.12807
59.899,12.3595,20.14364
59.8995,12.36534,20.1592
59.9,12.37079,20.17399
59.9005,12.37585,20.18956
59.901,12.38207,20.20357
59.9015,12.38908,20.21914
59.902,12.39647,20.23782
59.9025,12.40387,20.2565
59.903,12.41087,20.27285
59.9035,12.41788,20.28842
59.904,12.42489,20.30243
59.9045,12.42995,20.31644
59.905,12.43539,20.33201
59.9055,12.44084,20.34602
59.906,12.4459,20.36158
59.9065,12.45291,20.37871
59.907,12.45991,20.39661
59.9075,12.46653,20.41296
59.908,12.47315,20.42697
59.9085,12.47976,20.43942
59.909,12.48638,20.45266
59.9095,12.49183,20.46667
59.91,12.4965,20.48068
59.9105,12.50078,20.49469
59.911,12.50584,20.50948
59.9115,12.5109,20.52582
59.912,12.51635,20.54217
59.9125,12.52257,20.55696
59.913,12.52841,20.56864
59.9135,12.53425,20.58031
59.914,12.5397,20.59277
59.9145,12.54554,20.60522
59.915,12.55098,20.6169
59.9155,12.55604,20.63091
59.916,12.55994,20.64414
59.9165,12.56383,20.65815
59.917,12.5685,20.67294
59.9175,12.57239,20.68695
59.918,12.57628,20.69863
59.9185,12.58095,20.70875
59.919,12.58523,20.71964
59.9195,12.59029,20.72976
59.92,12.59496,20.73988
59.9205,12.59963,20.75156
59.921,12.6043,20.76401
59.9215,12.60897,20.77647
59.922,12.61403,20.78892
59.9225,12.61832,20.80137
59.923,12.62221,20.81383
59.9235,12.62571,20.82628
59.924,12.62921,20.8364
59.9245,12.63272,20.84496
59.925,12.63661,20.85275
59.9255,12.63972,20.86287
59.926,12.64322,20.87299
59.9265,12.64673,20.8831
59.927,12.65062,20.894
59.9275,12.65412,20.90412
59.928,12.65762,20.9158
59.9285,12.66113,20.92592
59.929,12.66463,20.93603
59.9295,12.66813,20.94538
59.93,12.67163,20.95549
59.9305,12.67553,20.96561
59.931,12.67903,20.97573
59.9315,12.68253,20.98507
59.932,12.68603,20.99286
59.9325,12.68915,21.00142
59.933,12.69148,21.0092
59.9335,12.69382,21.01699
59.934,12.69615,21.02399
59.9345,12.6981,21.03255
59.935,12.70043,21.04034
59.9355,12.70238,21.0489
59.936,12.70433,21.05824
59.9365,12.70627,21.06836
59.937,12.70822,21.07614
59.9375,12.70939,21.08471
59.938,12.71094,21.09249
59.9385,12.71289,21.10105
59.939,12.71445,21.10728
59.9395,12.716,21.11429
59.94,12.71756,21.12129
59.9405,12.71834,21.12752
59.941,12.71989,21.13375
59.9415,12.72067,21.13997
59.942,12.72184,21.14698
59.9425,12.72301,21.15321
59.943,12.7234,21.15865
59.9435,12.72457,21.1641
59.944,12.72534,21.16877
59.9445,12.72612,21.17344
59.945,12.72651,21.17734
59.9455,12.72729,21.18278
59.946,12.72768,21.18901
59.9465,12.72807,21.19446
59.947,12.72885,21.20147
59.9475,12.72924,21.20691
59.948,12.72924,21.21158
59.9485,12.72962,21.21625
59.949,12.73001,21.21937
59.9495,12.73001,21.22326
59.95,12.73001,21.22715
59.9505,12.7304,21.23182
59.951,12.7304,21.23649
59.9515,12.7304,21.24116
59.952,12.7304,21.24505
59.9525,12.7304,21.24817
59.953,12.7304,21.2505
59.9535,12.73001,21.25284
59.954,12.72962,21.25595
59.9545,12.72962,21.25829
59.955,12.72962,21.26062
59.9555,12.72924,21.26218
59.956,12.72885,21.26374
59.9565,12.72885,21.26607
59.957,12.72807,21.26841
59.9575,12.72807,21.27152
59.958,12.72729,21.2723
59.9585,12.7269,21.27386
59.959,12.72612,21.27386
59.9595,12.72573,21.27463
59.96,12.72495,21.27463
59.9605,12.72418,21.27463
59.961,12.7234,21.27463
59.9615,12.72223,21.27619
59.962,12.72106,21.27775
59.9625,12.71951,21.27775
59.963,12.71834,21.27775
59.9635,12.71678,21.27775
59.964,12.71561,21.27775
59.9645,12.71367,21.27697
59.965,12.71172,21.27697
59.9655,12.70978,21.27697
59.966,12.70822,21.27619
59.9665,12.70627,21.27619
59.967,12.70433,21.27541
59.9675,12.70199,21.27541
59.968,12.69966,21.27541
59.9685,12.69732,21.27463
59.969,12.6946,21.2723
59.9695,12.69226,21.26996
59.97,12.68954,21.26841
59.9705,12.68642,21.26841
59.971,12.68292,21.26841
59.9715,12.67903,21.26763
59.972,12.67514,21.26763
59.9725,12.67125,21.26685
59.973,12.66774,21.26529
59.9735,12.66424,21.26296
59.974,12.66074,21.26062
59.9745,12.65723,21.25751
59.975,12.65412,21.25517
59.9755,12.65062,21.25284
59.976,12.64712,21.25128
59.9765,12.64361,21.2505
59.977,12.6405,21.24895
59.9775,12.637,21.24739
59.978,12.63388,21.24505
59.9785,12.63038,21.24116
59.979,12.62727,21.23727
59.9795,12.62415,21.23338
59.98,12.62065,21.22949
59.9805,12.61637,21.2256
59.981,12.6117,21.22326
59.9815,12.60742,21.22015
59.982,12.60275,21.21781
59.9825,12.59808,21.21548
59.983,12.5938,21.21158
59.9835,12.58951,21.20691
59.984,12.58446,21.20147
59.9845,12.58017,21.19679
59.985,12.57628,21.19212
59.9855,12.57239,21.18901
59.986,12.56811,21.18512
59.9865,12.56383,21.18123
59.987,12.55994,21.17656
59.9875,12.55565,21.17189
59.988,12.55098,21.16799
59.9885,12.54515,21.16332
59.989,12.5397,21.15865
59.9895,12.53386,21.15321
59.99,12.52802,21.14931
59.9905,12.52179,21.14464
59.991,12.51557,21.14075
59.9915,12.51012,21.13608
59.992,12.50506,21.13219
59.9925,12.5,21.12752
59.993,12.49572,21.12207
59.9935,12.49105,21.11584
59.994,12.48482,21.10962
59.9945,12.47821,21.10261
59.995,12.47159,21.09638
59.9955,12.46497,21.08938
59.996,12.45797,21.08393
59.9965,12.45096,21.0777
59.997,12.44473,21.07225
59.9975,12.43929,21.06525
59.998,12.43423,21.05746
59.9985,12.42878,21.04968
59.999,12.42333,21.04267
59.9995,12.41632,21.03567
60.999999,12.40932,21.02944
60.0005,12.40231,21.02321
60.001,12.39492,21.01699
60.0015,12.38752,21.01154
60.002,12.3813,21.00531
60.0025,12.37546,20.99908
60.003,12.3704,20.99208
60.0035,12.36495,20.98507
60.004,12.35872,20.97885
60.0045,12.35172,20.97106
60.005,12.34432,20.96328
60.0055,12.33693,20.95549
60.006,12.32914,20.94771
60.0065,12.32136,20.93993
60.007,12.31552,20.93292
60.0075,12.31007,20.92358
60.008,12.30462,20.91502
60.0085,12.29762,20.90568
60.009,12.29061,20.89634
60.0095,12.28283,20.88777
60.01,12.27466,20.87999
60.0105,12.26571,20.87221
60.011,12.25753,20.86442
60.0115,12.25169,20.85664
60.012,12.24586,20.84963
60.0125,12.23924,20.84185
60.013,12.23107,20.83329
60.0135,12.22328,20.82395
60.014,12.21433,20.81305
60.0145,12.20499,20.80137
60.015,12.19643,20.79203
60.0155,12.1902,20.78269
60.016,12.18359,20.77335
60.0165,12.17541,20.76245
60.017,12.16685,20.75234
60.0175,12.15829,20.74222
60.018,12.14895,20.73288
60.0185,12.13922,20.72353
60.019,12.13182,20.71342
60.0195,12.12482,20.70485
60.02,12.11664,20.69629
60.0205,12.10769,20.68617
60.021,12.09835,20.67372
60.0215,12.08901,20.66204
60.022,12.07967,20.65037
60.0225,12.07228,20.63869
60.023,12.06449,20.62779
